tempo,SP,PV,MV
12501,80,76.410259,85.275688
12502,80,76.825401,85.275688
12503,80,76.825401,85.275688
12504,80,76.825401,85.275688
12505,80,77.155071,85.275688
12506,80,77.484741,85.275688
12507,80,77.484741,85.690563
12508,80,77.484741,86.105438
12510,80,77.484741,86.105438
12511,80,78.339439,86.105438
12512,80,78.339439,86.105438
12513,80,78.339439,86.138897
12514,80,78.8278385,86.172356
12515,80,79.316238,86.172356
12516,80,79.316238,86.172356
12517,80,79.316238,86.172356
12518,80,79.316238,86.172356
12519,80,79.755798,85.9583285
12520,80,80.195358,85.744301
12521,80,80.195358,85.744301
12522,80,80.195358,85.744301
12523,80,80.50061,85.744301
12524,80,80.805862,85.744301
12525,80,80.805862,85.744301
12526,80,80.805862,85.225399
12527,80,80.805862,84.706497
12528,80,81.257633,84.706497
12529,80,81.709404,84.706497
12530,80,81.709404,84.706497
12531,80,81.709404,83.9394185
12532,80,82.161175,83.17234
12533,80,82.612946,83.17234
12534,80,82.612946,83.17234
12535,80,82.612946,83.17234
12536,80,82.612946,83.17234
12537,80,82.9548265,83.17234
12538,80,83.296707,82.0164105
12539,80,83.296707,80.860481
12540,80,83.296707,80.860481
12541,80,83.724056,80.860481
12542,80,84.151405,80.860481
12543,80,84.151405,80.860481
12544,80,84.151405,79.3546105
12545,80,84.151405,77.84874
12546,80,84.603176,77.84874
12547,80,85.054947,77.84874
12548,80,85.054947,77.84874
12549,80,85.054947,77.84874
12550,80,85.054947,76.1763955
12551,80,85.470089,74.504051
12552,80,85.885231,74.504051
12553,80,85.885231,74.504051
12554,80,85.885231,74.504051
12555,80,85.885231,74.504051
12556,80,86.239319,72.5754205
12557,80,86.593407,70.64679
12558,80,86.593407,70.64679
12559,80,86.996338,70.64679
12560,80,87.399269,70.64679
12561,80,87.399269,70.64679
12562,80,87.399269,70.64679
12563,80,87.399269,68.2433435
12564,80,87.6800995,65.839897
12565,80,87.96093,65.839897
12566,80,87.96093,65.839897
12567,80,87.96093,65.839897
12568,80,87.96093,65.839897
12570,80,88.815628,60.897457
12571,80,88.815628,60.897457
12572,80,88.815628,60.897457
12573,80,89.0964585,60.897457
12574,80,89.377289,60.897457
12575,80,89.377289,58.247816
12576,80,89.377289,55.598175
12577,80,89.6459085,55.598175
12578,80,89.914528,55.598175
12579,80,89.914528,55.598175
12580,80,89.914528,55.598175
12581,80,89.914528,55.598175
12582,80,90.122101,52.3008385
12583,80,90.329674,49.003502
12584,80,90.329674,49.003502
12585,80,90.329674,49.003502
12586,80,90.329674,49.003502
12587,80,90.537243,49.003502
12588,80,90.744812,46.25819
12589,80,90.744812,43.512878
12590,80,90.744812,43.512878
